region,arbetskraftstillhörighet,kön,tabellinnehåll,kvartal,DATA
Gotlands län,arbetslösa,kvinnor,1000-tal,2011K1,
Gotlands län,arbetslösa,kvinnor,1000-tal,2011K2,
Gotlands län,arbetslösa,kvinnor,1000-tal,2011K3,
Gotlands län,arbetslösa,kvinnor,1000-tal,2011K4,
Gotlands län,arbetslösa,kvinnor,1000-tal,2012K1,
Gotlands län,arbetslösa,kvinnor,1000-tal,2012K2,
Gotlands län,arbetslösa,kvinnor,1000-tal,2012K3,
Gotlands län,arbetslösa,kvinnor,1000-tal,2012K4,
Gotlands län,arbetslösa,kvinnor,1000-tal,2013K1,
Gotlands län,arbetslösa,kvinnor,1000-tal,2013K2,
Gotlands län,arbetslösa,kvinnor,1000-tal,2013K3,
Gotlands län,arbetslösa,kvinnor,1000-tal,2013K4,
Gotlands län,arbetslösa,kvinnor,1000-tal,2014K1,
Gotlands län,arbetslösa,kvinnor,1000-tal,2014K2,
Gotlands län,arbetslösa,kvinnor,1000-tal,2014K3,
Gotlands län,arbetslösa,kvinnor,1000-tal,2014K4,
Gotlands län,arbetslösa,kvinnor,1000-tal,2015K1,
Gotlands län,arbetslösa,kvinnor,1000-tal,2015K2,
Gotlands län,arbetslösa,kvinnor,1000-tal,2015K3,
Gotlands län,arbetslösa,kvinnor,1000-tal,2015K4,
Gotlands län,arbetslösa,kvinnor,1000-tal,2016K1,
Gotlands län,arbetslösa,kvinnor,1000-tal,2016K2,
Gotlands län,arbetslösa,kvinnor,1000-tal,2016K3,
Gotlands län,arbetslösa,kvinnor,1000-tal,2016K4,
Gotlands län,arbetslösa,kvinnor,1000-tal,2017K1,
Gotlands län,arbetslösa,kvinnor,1000-tal,2017K2,
Gotlands län,arbetslösa,kvinnor,1000-tal,2017K3,
Gotlands län,arbetslösa,kvinnor,1000-tal,2017K4,
Gotlands län,arbetslösa,kvinnor,1000-tal,2018K1,
Gotlands län,arbetslösa,kvinnor,1000-tal,2018K2,
Gotlands län,arbetslösa,kvinnor,1000-tal,2018K3,
Gotlands län,arbetslösa,kvinnor,1000-tal,2018K4,
Gotlands län,arbetslösa,kvinnor,1000-tal,2019K1,
Gotlands län,arbetslösa,kvinnor,1000-tal,2019K2,
Gotlands län,arbetslösa,kvinnor,1000-tal,2019K3,
Gotlands län,arbetslösa,kvinnor,1000-tal,2019K4,
Gotlands län,arbetslösa,kvinnor,1000-tal,2020K1,
Gotlands län,arbetslösa,kvinnor,1000-tal,2020K2,
Gotlands län,arbetslösa,kvinnor,1000-tal,2020K3,
Gotlands län,arbetslösa,kvinnor,1000-tal,2020K4,
Gotlands län,arbetslösa,kvinnor,1000-tal,2021K1,
Gotlands län,arbetslösa,kvinnor,1000-tal,2021K2,
Gotlands län,arbetslösa,kvinnor,1000-tal,2021K3,
Gotlands län,arbetslösa,kvinnor,1000-tal,2021K4,
Gotlands län,arbetslösa,kvinnor,1000-tal,2022K1,
Gotlands län,arbetslösa,kvinnor,1000-tal,2022K2,
Gotlands län,arbetslösa,kvinnor,1000-tal,2022K3,
Gotlands län,arbetslösa,kvinnor,1000-tal,2022K4,
Gotlands län,arbetslösa,kvinnor,1000-tal,2023K1,
Gotlands län,arbetslösa,kvinnor,1000-tal,2023K2,
Gotlands län,arbetslösa,kvinnor,1000-tal,2023K3,
Gotlands län,arbetslösa,kvinnor,1000-tal,2023K4,
Gotlands län,arbetslösa,kvinnor,1000-tal,2024K1,
Gotlands län,arbetslösa,kvinnor,1000-tal,2024K2,
Gotlands län,arbetslösa,kvinnor,1000-tal,2024K3,
Gotlands län,arbetslösa,kvinnor,1000-tal,2024K4,
Gotlands län,arbetslösa,totalt,1000-tal,2008K1,2.1
Gotlands län,arbetslösa,totalt,1000-tal,2008K2,2.0
Gotlands län,arbetslösa,totalt,1000-tal,2008K3,2.1
Gotlands län,arbetslösa,totalt,1000-tal,2008K4,
Gotlands län,arbetslösa,totalt,1000-tal,2009K1,3.3
Gotlands län,arbetslösa,totalt,1000-tal,2009K2,2.9
Gotlands län,arbetslösa,totalt,1000-tal,2009K3,2.5
Gotlands län,arbetslösa,totalt,1000-tal,2009K4,2.7
Gotlands län,arbetslösa,totalt,1000-tal,2010K1,3.1
Gotlands län,arbetslösa,totalt,1000-tal,2010K2,1.8
Gotlands län,arbetslösa,totalt,1000-tal,2010K3,1.6
Gotlands län,arbetslösa,totalt,1000-tal,2010K4,2.5
Gotlands län,arbetslösa,totalt,1000-tal,2011K1,2.0
Gotlands län,arbetslösa,totalt,1000-tal,2011K2,2.0
Gotlands län,arbetslösa,totalt,1000-tal,2011K3,1.7
Gotlands län,arbetslösa,totalt,1000-tal,2011K4,1.7
Gotlands län,arbetslösa,totalt,1000-tal,2012K1,1.9
Gotlands län,arbetslösa,totalt,1000-tal,2012K2,2.6
Gotlands län,arbetslösa,totalt,1000-tal,2012K3,1.9
Gotlands län,arbetslösa,totalt,1000-tal,2012K4,1.9
Gotlands län,arbetslösa,totalt,1000-tal,2013K1,2.1
Gotlands län,arbetslösa,totalt,1000-tal,2013K2,2.7
Gotlands län,arbetslösa,totalt,1000-tal,2013K3,2.1
Gotlands län,arbetslösa,totalt,1000-tal,2013K4,
Gotlands län,arbetslösa,totalt,1000-tal,2014K1,1.8
Gotlands län,arbetslösa,totalt,1000-tal,2014K2,2.3
Gotlands län,arbetslösa,totalt,1000-tal,2014K3,2.1
Gotlands län,arbetslösa,totalt,1000-tal,2014K4,2.1
Gotlands län,arbetslösa,totalt,1000-tal,2015K1,2.0
Gotlands län,arbetslösa,totalt,1000-tal,2015K2,2.0
Gotlands län,arbetslösa,totalt,1000-tal,2015K3,2.1
Gotlands län,arbetslösa,totalt,1000-tal,2015K4,1.9
Gotlands län,arbetslösa,totalt,1000-tal,2016K1,1.9
Gotlands län,arbetslösa,totalt,1000-tal,2016K2,2.0
Gotlands län,arbetslösa,totalt,1000-tal,2016K3,
Gotlands län,arbetslösa,totalt,1000-tal,2016K4,
Gotlands län,arbetslösa,totalt,1000-tal,2017K1,
Gotlands län,arbetslösa,totalt,1000-tal,2017K2,
Gotlands län,arbetslösa,totalt,1000-tal,2017K3,
Gotlands län,arbetslösa,totalt,1000-tal,2017K4,
Gotlands län,arbetslösa,totalt,1000-tal,2018K1,
Gotlands län,arbetslösa,totalt,1000-tal,2018K2,
Gotlands län,arbetslösa,totalt,1000-tal,2018K3,
Gotlands län,arbetslösa,totalt,1000-tal,2018K4,
Gotlands län,arbetslösa,totalt,1000-tal,2019K1,
Gotlands län,arbetslösa,totalt,1000-tal,2019K2,
Gotlands län,arbetslösa,totalt,1000-tal,2019K3,
Gotlands län,arbetslösa,totalt,1000-tal,2019K4,
Gotlands län,arbetslösa,totalt,1000-tal,2020K1,
Gotlands län,arbetslösa,totalt,1000-tal,2020K2,
Gotlands län,arbetslösa,totalt,1000-tal,2020K3,
Gotlands län,arbetslösa,totalt,1000-tal,2020K4,
Gotlands län,arbetslösa,totalt,1000-tal,2021K1,
Gotlands län,arbetslösa,totalt,1000-tal,2021K2,
Gotlands län,arbetslösa,totalt,1000-tal,2021K3,
Gotlands län,arbetslösa,totalt,1000-tal,2021K4,
Gotlands län,arbetslösa,totalt,1000-tal,2022K1,
Gotlands län,arbetslösa,totalt,1000-tal,2022K2,
Gotlands län,arbetslösa,totalt,1000-tal,2022K3,
Gotlands län,arbetslösa,totalt,1000-tal,2022K4,
Gotlands län,arbetslösa,totalt,1000-tal,2023K1,
Gotlands län,arbetslösa,totalt,1000-tal,2023K2,
Gotlands län,arbetslösa,totalt,1000-tal,2023K3,
Gotlands län,arbetslösa,totalt,1000-tal,2023K4,
Gotlands län,arbetslösa,totalt,1000-tal,2024K1,
Gotlands län,arbetslösa,totalt,1000-tal,2024K2,
Gotlands län,arbetslösa,totalt,1000-tal,2024K3,
Gotlands län,arbetslösa,totalt,1000-tal,2024K4,
Blekinge län,arbetslösa,män,1000-tal,2008K1,2.6
Blekinge län,arbetslösa,män,1000-tal,2008K2,2.8
Blekinge län,arbetslösa,män,1000-tal,2008K3,
Blekinge län,arbetslösa,män,1000-tal,2008K4,1.9
Blekinge län,arbetslösa,män,1000-tal,2009K1,3.8
Blekinge län,arbetslösa,män,1000-tal,2009K2,3.5
Blekinge län,arbetslösa,män,1000-tal,2009K3,4.7
Blekinge län,arbetslösa,män,1000-tal,2009K4,4.5
Blekinge län,arbetslösa,män,1000-tal,2010K1,6.4
Blekinge län,arbetslösa,män,1000-tal,2010K2,4.8
Blekinge län,arbetslösa,män,1000-tal,2010K3,4.2
Blekinge län,arbetslösa,män,1000-tal,2010K4,3.8
Blekinge län,arbetslösa,män,1000-tal,2011K1,3.6
Blekinge län,arbetslösa,män,1000-tal,2011K2,5.1
Blekinge län,arbetslösa,män,1000-tal,2011K3,4.4
Blekinge län,arbetslösa,män,1000-tal,2011K4,4.9
Blekinge län,arbetslösa,män,1000-tal,2012K1,4.7
Blekinge län,arbetslösa,män,1000-tal,2012K2,3.9
Blekinge län,arbetslösa,män,1000-tal,2012K3,4.4
Blekinge län,arbetslösa,män,1000-tal,2012K4,4.3
Blekinge län,arbetslösa,män,1000-tal,2013K1,5.4
Blekinge län,arbetslösa,män,1000-tal,2013K2,4.9
Blekinge län,arbetslösa,män,1000-tal,2013K3,3.3
Blekinge län,arbetslösa,män,1000-tal,2013K4,3.8
Blekinge län,arbetslösa,män,1000-tal,2014K1,4.5
Blekinge län,arbetslösa,män,1000-tal,2014K2,4.6
Blekinge län,arbetslösa,män,1000-tal,2014K3,4.0
Blekinge län,arbetslösa,män,1000-tal,2014K4,3.7
Blekinge län,arbetslösa,män,1000-tal,2015K1,4.9
Blekinge län,arbetslösa,män,1000-tal,2015K2,4.6
Blekinge län,arbetslösa,män,1000-tal,2015K3,3.9
Blekinge län,arbetslösa,män,1000-tal,2015K4,3.7
Blekinge län,arbetslösa,män,1000-tal,2016K1,4.8
Blekinge län,arbetslösa,män,1000-tal,2016K2,4.6
Blekinge län,arbetslösa,män,1000-tal,2016K3,3.5
Blekinge län,arbetslösa,män,1000-tal,2016K4,3.0
Blekinge län,arbetslösa,män,1000-tal,2017K1,3.4
Blekinge län,arbetslösa,män,1000-tal,2017K2,2.9
Blekinge län,arbetslösa,män,1000-tal,2017K3,2.2
Blekinge län,arbetslösa,män,1000-tal,2017K4,2.2
Blekinge län,arbetslösa,män,1000-tal,2018K1,4.1
Blekinge län,arbetslösa,män,1000-tal,2018K2,4.4
Blekinge län,arbetslösa,män,1000-tal,2018K3,5.5
Blekinge län,arbetslösa,män,1000-tal,2018K4,
Blekinge län,arbetslösa,män,1000-tal,2019K1,6.3
Blekinge län,arbetslösa,män,1000-tal,2019K2,
Blekinge län,arbetslösa,män,1000-tal,2019K3,
Blekinge län,arbetslösa,män,1000-tal,2019K4,
Blekinge län,arbetslösa,män,1000-tal,2020K1,4.3
Blekinge län,arbetslösa,män,1000-tal,2020K2,5.1
Blekinge län,arbetslösa,män,1000-tal,2020K3,
Blekinge län,arbetslösa,män,1000-tal,2020K4,
Blekinge län,arbetslösa,män,1000-tal,2021K1,
Blekinge län,arbetslösa,män,1000-tal,2021K2,6.7
Blekinge län,arbetslösa,män,1000-tal,2021K3,
Blekinge län,arbetslösa,män,1000-tal,2021K4,
Blekinge län,arbetslösa,män,1000-tal,2022K1,
Blekinge län,arbetslösa,män,1000-tal,2022K2,5.9
Blekinge län,arbetslösa,män,1000-tal,2022K3,
Blekinge län,arbetslösa,män,1000-tal,2022K4,
Blekinge län,arbetslösa,män,1000-tal,2023K1,
Blekinge län,arbetslösa,män,1000-tal,2023K2,
Blekinge län,arbetslösa,män,1000-tal,2023K3,
Blekinge län,arbetslösa,män,1000-tal,2023K4,
Blekinge län,arbetslösa,män,1000-tal,2024K1,
Blekinge län,arbetslösa,män,1000-tal,2024K2,
Blekinge län,arbetslösa,män,1000-tal,2024K3,
Blekinge län,arbetslösa,män,1000-tal,2024K4,
Blekinge län,arbetslösa,kvinnor,1000-tal,2008K1,2.6
Blekinge län,arbetslösa,kvinnor,1000-tal,2008K2,3.1
Blekinge län,arbetslösa,kvinnor,1000-tal,2008K3,1.9
Blekinge län,arbetslösa,kvinnor,1000-tal,2008K4,2.4
Blekinge län,arbetslösa,kvinnor,1000-tal,2009K1,2.9
Blekinge län,arbetslösa,kvinnor,1000-tal,2009K2,3.8
Blekinge län,arbetslösa,kvinnor,1000-tal,2009K3,2.5
Blekinge län,arbetslösa,kvinnor,1000-tal,2009K4,3.1
Blekinge län,arbetslösa,kvinnor,1000-tal,2010K1,3.7
Blekinge län,arbetslösa,kvinnor,1000-tal,2010K2,3.3
Blekinge län,arbetslösa,kvinnor,1000-tal,2010K3,2.7
Blekinge län,arbetslösa,kvinnor,1000-tal,2010K4,3.4
Blekinge län,arbetslösa,kvinnor,1000-tal,2011K1,2.9
Blekinge län,arbetslösa,kvinnor,1000-tal,2011K2,2.9
Blekinge län,arbetslösa,kvinnor,1000-tal,2011K3,3.0
Blekinge län,arbetslösa,kvinnor,1000-tal,2011K4,3.9
Blekinge län,arbetslösa,kvinnor,1000-tal,2012K1,3.4
Blekinge län,arbetslösa,kvinnor,1000-tal,2012K2,3.3
Blekinge län,arbetslösa,kvinnor,1000-tal,2012K3,2.4
Blekinge län,arbetslösa,kvinnor,1000-tal,2012K4,2.8
Blekinge län,arbetslösa,kvinnor,1000-tal,2013K1,3.8
Blekinge län,arbetslösa,kvinnor,1000-tal,2013K2,3.5
Blekinge län,arbetslösa,kvinnor,1000-tal,2013K3,2.1
Blekinge län,arbetslösa,kvinnor,1000-tal,2013K4,2.2
Blekinge län,arbetslösa,kvinnor,1000-tal,2014K1,3.2
Blekinge län,arbetslösa,kvinnor,1000-tal,2014K2,2.6
Blekinge län,arbetslösa,kvinnor,1000-tal,2014K3,2.9
Blekinge län,arbetslösa,kvinnor,1000-tal,2014K4,2.3
Blekinge län,arbetslösa,kvinnor,1000-tal,2015K1,3.3
Blekinge län,arbetslösa,kvinnor,1000-tal,2015K2,4.0
Blekinge län,arbetslösa,kvinnor,1000-tal,2015K3,2.8
Blekinge län,arbetslösa,kvinnor,1000-tal,2015K4,2.7
Blekinge län,arbetslösa,kvinnor,1000-tal,2016K1,2.9
Blekinge län,arbetslösa,kvinnor,1000-tal,2016K2,2.2
Blekinge län,arbetslösa,kvinnor,1000-tal,2016K3,
Blekinge län,arbetslösa,kvinnor,1000-tal,2016K4,
Blekinge län,arbetslösa,kvinnor,1000-tal,2017K1,2.8
Blekinge län,arbetslösa,kvinnor,1000-tal,2017K2,2.8
Blekinge län,arbetslösa,kvinnor,1000-tal,2017K3,2.6
Blekinge län,arbetslösa,kvinnor,1000-tal,2017K4,1.9
Blekinge län,arbetslösa,kvinnor,1000-tal,2018K1,3.9
Blekinge län,arbetslösa,kvinnor,1000-tal,2018K2,3.4
Blekinge län,arbetslösa,kvinnor,1000-tal,2018K3,
Blekinge län,arbetslösa,kvinnor,1000-tal,2018K4,
Blekinge län,arbetslösa,kvinnor,1000-tal,2019K1,
Blekinge län,arbetslösa,kvinnor,1000-tal,2019K2,
Blekinge län,arbetslösa,kvinnor,1000-tal,2019K3,
Blekinge län,arbetslösa,kvinnor,1000-tal,2019K4,
Blekinge län,arbetslösa,kvinnor,1000-tal,2020K1,4.8
Blekinge län,arbetslösa,kvinnor,1000-tal,2020K2,5.0
Blekinge län,arbetslösa,kvinnor,1000-tal,2020K3,4.6
Blekinge län,arbetslösa,kvinnor,1000-tal,2020K4,
Blekinge län,arbetslösa,kvinnor,1000-tal,2021K1,
Blekinge län,arbetslösa,kvinnor,1000-tal,2021K2,
Blekinge län,arbetslösa,kvinnor,1000-tal,2021K3,
Blekinge län,arbetslösa,kvinnor,1000-tal,2021K4,
Blekinge län,arbetslösa,kvinnor,1000-tal,2022K1,
Blekinge län,arbetslösa,kvinnor,1000-tal,2022K2,
Blekinge län,arbetslösa,kvinnor,1000-tal,2022K3,
Blekinge län,arbetslösa,kvinnor,1000-tal,2022K4,
Blekinge län,arbetslösa,kvinnor,1000-tal,2023K1,
Blekinge län,arbetslösa,kvinnor,1000-tal,2023K2,
Blekinge län,arbetslösa,kvinnor,1000-tal,2023K3,
Blekinge län,arbetslösa,kvinnor,1000-tal,2023K4,
Blekinge län,arbetslösa,kvinnor,1000-tal,2024K1,
Blekinge län,arbetslösa,kvinnor,1000-tal,2024K2,6.8
Blekinge län,arbetslösa,kvinnor,1000-tal,2024K3,
Blekinge län,arbetslösa,kvinnor,1000-tal,2024K4,
Blekinge län,arbetslösa,totalt,1000-tal,2008K1,5.1
Blekinge län,arbetslösa,totalt,1000-tal,2008K2,5.9
Blekinge län,arbetslösa,totalt,1000-tal,2008K3,3.6
Blekinge län,arbetslösa,totalt,1000-tal,2008K4,4.3
Blekinge län,arbetslösa,totalt,1000-tal,2009K1,6.7
Blekinge län,arbetslösa,totalt,1000-tal,2009K2,7.4
Blekinge län,arbetslösa,totalt,1000-tal,2009K3,7.2
Blekinge län,arbetslösa,totalt,1000-tal,2009K4,7.6
Blekinge län,arbetslösa,totalt,1000-tal,2010K1,10.1
Blekinge län,arbetslösa,totalt,1000-tal,2010K2,8.1
Blekinge län,arbetslösa,totalt,1000-tal,2010K3,6.9
Blekinge län,arbetslösa,totalt,1000-tal,2010K4,7.2
Blekinge län,arbetslösa,totalt,1000-tal,2011K1,6.5
Blekinge län,arbetslösa,totalt,1000-tal,2011K2,8.0
Blekinge län,arbetslösa,totalt,1000-tal,2011K3,7.4
Blekinge län,arbetslösa,totalt,1000-tal,2011K4,8.8
Blekinge län,arbetslösa,totalt,1000-tal,2012K1,8.1
Blekinge län,arbetslösa,totalt,1000-tal,2012K2,7.2
Blekinge län,arbetslösa,totalt,1000-tal,2012K3,6.8
Blekinge län,arbetslösa,totalt,1000-tal,2012K4,7.1
Blekinge län,arbetslösa,totalt,1000-tal,2013K1,9.3
Blekinge län,arbetslösa,totalt,1000-tal,2013K2,8.4
Blekinge län,arbetslösa,totalt,1000-tal,2013K3,5.4
Blekinge län,arbetslösa,totalt,1000-tal,2013K4,5.9
Blekinge län,arbetslösa,totalt,1000-tal,2014K1,7.7
Blekinge län,arbetslösa,totalt,1000-tal,2014K2,7.2
Blekinge län,arbetslösa,totalt,1000-tal,2014K3,6.9
Blekinge län,arbetslösa,totalt,1000-tal,2014K4,6.0
Blekinge län,arbetslösa,totalt,1000-tal,2015K1,8.2
Blekinge län,arbetslösa,totalt,1000-tal,2015K2,8.5
Blekinge län,arbetslösa,totalt,1000-tal,2015K3,6.7
Blekinge län,arbetslösa,totalt,1000-tal,2015K4,6.4
Blekinge län,arbetslösa,totalt,1000-tal,2016K1,7.6
Blekinge län,arbetslösa,totalt,1000-tal,2016K2,6.8
Blekinge län,arbetslösa,totalt,1000-tal,2016K3,5.5
Blekinge län,arbetslösa,totalt,1000-tal,2016K4,4.4
Blekinge län,arbetslösa,totalt,1000-tal,2017K1,6.2
Blekinge län,arbetslösa,totalt,1000-tal,2017K2,5.7
Blekinge län,arbetslösa,totalt,1000-tal,2017K3,4.8
Blekinge län,arbetslösa,totalt,1000-tal,2017K4,4.1
Blekinge län,arbetslösa,totalt,1000-tal,2018K1,8.0
Blekinge län,arbetslösa,totalt,1000-tal,2018K2,7.8
Blekinge län,arbetslösa,totalt,1000-tal,2018K3,8.9
Blekinge län,arbetslösa,totalt,1000-tal,2018K4,5.6
Blekinge län,arbetslösa,totalt,1000-tal,2019K1,8.6
Blekinge län,arbetslösa,totalt,1000-tal,2019K2,6.1
Blekinge län,arbetslösa,totalt,1000-tal,2019K3,4.7
Blekinge län,arbetslösa,totalt,1000-tal,2019K4,6.7
Blekinge län,arbetslösa,totalt,1000-tal,2020K1,9.1
Blekinge län,arbetslösa,totalt,1000-tal,2020K2,10.1
Blekinge län,arbetslösa,totalt,1000-tal,2020K3,7.3
Blekinge län,arbetslösa,totalt,1000-tal,2020K4,4.9
Blekinge län,arbetslösa,totalt,1000-tal,2021K1,8.2
Blekinge län,arbetslösa,totalt,1000-tal,2021K2,10.9
Blekinge län,arbetslösa,totalt,1000-tal,2021K3,6.6
Blekinge län,arbetslösa,totalt,1000-tal,2021K4,7.5
Blekinge län,arbetslösa,totalt,1000-tal,2022K1,9.5
Blekinge län,arbetslösa,totalt,1000-tal,2022K2,10.4
Blekinge län,arbetslösa,totalt,1000-tal,2022K3,5.8
Blekinge län,arbetslösa,totalt,1000-tal,2022K4,
Blekinge län,arbetslösa,totalt,1000-tal,2023K1,6.8
Blekinge län,arbetslösa,totalt,1000-tal,2023K2,7.2
Blekinge län,arbetslösa,totalt,1000-tal,2023K3,6.8
Blekinge län,arbetslösa,totalt,1000-tal,2023K4,
Blekinge län,arbetslösa,totalt,1000-tal,2024K1,5.1
Blekinge län,arbetslösa,totalt,1000-tal,2024K2,10.5
Blekinge län,arbetslösa,totalt,1000-tal,2024K3,9.6
Blekinge län,arbetslösa,totalt,1000-tal,2024K4,7.8
Skåne län,arbetslösa,män,1000-tal,2008K1,21.3
Skåne län,arbetslösa,män,1000-tal,2008K2,26.4
Skåne län,arbetslösa,män,1000-tal,2008K3,21.9
Skåne län,arbetslösa,män,1000-tal,2008K4,21.3
Skåne län,arbetslösa,män,1000-tal,2009K1,28.6
Skåne län,arbetslösa,män,1000-tal,2009K2,32.4
Skåne län,arbetslösa,män,1000-tal,2009K3,25.2
Skåne län,arbetslösa,män,1000-tal,2009K4,27.8
Skåne län,arbetslösa,män,1000-tal,2010K1,30.8
Skåne län,arbetslösa,män,1000-tal,2010K2,29.9
Skåne län,arbetslösa,män,1000-tal,2010K3,28.1
Skåne län,arbetslösa,män,1000-tal,2010K4,28.9
Skåne län,arbetslösa,män,1000-tal,2011K1,30.5
Skåne län,arbetslösa,män,1000-tal,2011K2,35.0
Skåne län,arbetslösa,män,1000-tal,2011K3,29.6
Skåne län,arbetslösa,män,1000-tal,2011K4,31.2
Skåne län,arbetslösa,män,1000-tal,2012K1,31.8
Skåne län,arbetslösa,män,1000-tal,2012K2,32.7
Skåne län,arbetslösa,män,1000-tal,2012K3,34.0
Skåne län,arbetslösa,män,1000-tal,2012K4,32.6
Skåne län,arbetslösa,män,1000-tal,2013K1,37.5
Skåne län,arbetslösa,män,1000-tal,2013K2,36.1
Skåne län,arbetslösa,män,1000-tal,2013K3,34.7
Skåne län,arbetslösa,män,1000-tal,2013K4,35.5
Skåne län,arbetslösa,män,1000-tal,2014K1,37.0
Skåne län,arbetslösa,män,1000-tal,2014K2,43.8
Skåne län,arbetslösa,män,1000-tal,2014K3,36.1
Skåne län,arbetslösa,män,1000-tal,2014K4,36.3
Skåne län,arbetslösa,män,1000-tal,2015K1,37.4
Skåne län,arbetslösa,män,1000-tal,2015K2,40.0
Skåne län,arbetslösa,män,1000-tal,2015K3,31.8
Skåne län,arbetslösa,män,1000-tal,2015K4,32.4
Skåne län,arbetslösa,män,1000-tal,2016K1,37.8
Skåne län,arbetslösa,män,1000-tal,2016K2,38.1
Skåne län,arbetslösa,män,1000-tal,2016K3,29.7
Skåne län,arbetslösa,män,1000-tal,2016K4,31.1
Skåne län,arbetslösa,män,1000-tal,2017K1,37.2
Skåne län,arbetslösa,män,1000-tal,2017K2,39.2
Skåne län,arbetslösa,män,1000-tal,2017K3,33.4
Skåne län,arbetslösa,män,1000-tal,2017K4,32.3
Skåne län,arbetslösa,män,1000-tal,2018K1,33.7
Skåne län,arbetslösa,män,1000-tal,2018K2,36.6
Skåne län,arbetslösa,män,1000-tal,2018K3,34.4
Skåne län,arbetslösa,män,1000-tal,2018K4,30.5
Skåne län,arbetslösa,män,1000-tal,2019K1,33.1
Skåne län,arbetslösa,män,1000-tal,2019K2,31.8
Skåne län,arbetslösa,män,1000-tal,2019K3,33.6
Skåne län,arbetslösa,män,1000-tal,2019K4,28.1
Skåne län,arbetslösa,män,1000-tal,2020K1,35.0
Skåne län,arbetslösa,män,1000-tal,2020K2,38.1
Skåne län,arbetslösa,män,1000-tal,2020K3,38.9
Skåne län,arbetslösa,män,1000-tal,2020K4,35.3
Skåne län,arbetslösa,män,1000-tal,2021K1,45.5
Skåne län,arbetslösa,män,1000-tal,2021K2,46.7
Skåne län,arbetslösa,män,1000-tal,2021K3,37.3
Skåne län,arbetslösa,män,1000-tal,2021K4,35.0
Skåne län,arbetslösa,män,1000-tal,2022K1,36.6
Skåne län,arbetslösa,män,1000-tal,2022K2,35.7
Skåne län,arbetslösa,män,1000-tal,2022K3,28.2
Skåne län,arbetslösa,män,1000-tal,2022K4,34.6
Skåne län,arbetslösa,män,1000-tal,2023K1,41.5
Skåne län,arbetslösa,män,1000-tal,2023K2,46.5
Skåne län,arbetslösa,män,1000-tal,2023K3,34.6
Skåne län,arbetslösa,män,1000-tal,2023K4,34.2
Skåne län,arbetslösa,män,1000-tal,2024K1,37.4
Skåne län,arbetslösa,män,1000-tal,2024K2,43.9
Skåne län,arbetslösa,män,1000-tal,2024K3,30.4
Skåne län,arbetslösa,män,1000-tal,2024K4,31.4
Skåne län,arbetslösa,kvinnor,1000-tal,2008K1,27.1
Skåne län,arbetslösa,kvinnor,1000-tal,2008K2,33.6
Skåne län,arbetslösa,kvinnor,1000-tal,2008K3,20.7
Skåne län,arbetslösa,kvinnor,1000-tal,2008K4,24.2
Skåne län,arbetslösa,kvinnor,1000-tal,2009K1,29.6
Skåne län,arbetslösa,kvinnor,1000-tal,2009K2,28.2
Skåne län,arbetslösa,kvinnor,1000-tal,2009K3,24.0
Skåne län,arbetslösa,kvinnor,1000-tal,2009K4,24.2
Skåne län,arbetslösa,kvinnor,1000-tal,2010K1,26.2
Skåne län,arbetslösa,kvinnor,1000-tal,2010K2,30.4
Skåne län,arbetslösa,kvinnor,1000-tal,2010K3,27.4
Skåne län,arbetslösa,kvinnor,1000-tal,2010K4,23.4
Skåne län,arbetslösa,kvinnor,1000-tal,2011K1,28.8
Skåne län,arbetslösa,kvinnor,1000-tal,2011K2,30.7
Skåne län,arbetslösa,kvinnor,1000-tal,2011K3,28.4
Skåne län,arbetslösa,kvinnor,1000-tal,2011K4,25.5
Skåne län,arbetslösa,kvinnor,1000-tal,2012K1,28.8
Skåne län,arbetslösa,kvinnor,1000-tal,2012K2,31.0
Skåne län,arbetslösa,kvinnor,1000-tal,2012K3,29.0
Skåne län,arbetslösa,kvinnor,1000-tal,2012K4,28.9
Skåne län,arbetslösa,kvinnor,1000-tal,2013K1,33.7
Skåne län,arbetslösa,kvinnor,1000-tal,2013K2,32.5
Skåne län,arbetslösa,kvinnor,1000-tal,2013K3,30.2
Skåne län,arbetslösa,kvinnor,1000-tal,2013K4,27.8
Skåne län,arbetslösa,kvinnor,1000-tal,2014K1,31.6
Skåne län,arbetslösa,kvinnor,1000-tal,2014K2,35.5
Skåne län,arbetslösa,kvinnor,1000-tal,2014K3,28.0
Skåne län,arbetslösa,kvinnor,1000-tal,2014K4,26.0
Skåne län,arbetslösa,kvinnor,1000-tal,2015K1,33.9
Skåne län,arbetslösa,kvinnor,1000-tal,2015K2,35.2
Skåne län,arbetslösa,kvinnor,1000-tal,2015K3,26.3
Skåne län,arbetslösa,kvinnor,1000-tal,2015K4,25.9
Skåne län,arbetslösa,kvinnor,1000-tal,2016K1,27.2
Skåne län,arbetslösa,kvinnor,1000-tal,2016K2,26.4
Skåne län,arbetslösa,kvinnor,1000-tal,2016K3,21.1
Skåne län,arbetslösa,kvinnor,1000-tal,2016K4,21.8
Skåne län,arbetslösa,kvinnor,1000-tal,2017K1,22.9
Skåne län,arbetslösa,kvinnor,1000-tal,2017K2,25.0
Skåne län,arbetslösa,kvinnor,1000-tal,2017K3,26.5
Skåne län,arbetslösa,kvinnor,1000-tal,2017K4,25.2
Skåne län,arbetslösa,kvinnor,1000-tal,2018K1,24.5
